"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Warengruppe","Umsatz","KielerWoche","Woche","Jahr","Monath","Wochentag","vt_umsatz","Wochenumsatz.x","Wochenumsatz.y","Wochenumsatz_wg","Ferientage","Feiertag","Wahl","min_temp","max_temp","niederschlag","sonnenscheindauer","windgeschinkigkeit_max","schneeh","Monat","Index"
2013-09-26,1,12.9875,12,NA,6,0,0,39,2013,9,"Donnerstag",0,7587.71483150116,7587.71483150116,0,0,"0","0",6,13.8,1,9.2,6,0,9,92.4
2013-09-27,5,13.0125,8,21,1,135.507291692088,0,39,2013,9,"Freitag",203.314345156607,7587.71483150116,7587.71483150116,923.266568046328,0,"0","0",5.7,15,0.7,4.3,5,0,9,92.4
2013-09-27,5,13.0125,8,21,2,337.894647078396,0,39,2013,9,"Freitag",348.862509645868,7587.71483150116,7587.71483150116,2750.92209684546,0,"0","0",5.7,15,0.7,4.3,5,0,9,92.4
2013-09-27,5,13.0125,8,21,3,102.187864090432,0,39,2013,9,"Freitag",111.331440019646,7587.71483150116,7587.71483150116,1051.00057066544,0,"0","0",5.7,15,0.7,4.3,5,0,9,92.4
2013-09-27,5,13.0125,8,21,4,93.9440670728549,0,39,2013,9,"Freitag",52.9418817206733,7587.71483150116,7587.71483150116,615.955283842377,0,"0","0",5.7,15,0.7,4.3,5,0,9,92.4
2013-09-27,5,13.0125,8,21,5,283.206061885802,0,39,2013,9,"Freitag",287.793533580575,7587.71483150116,7587.71483150116,2246.57031210156,0,"0","0",5.7,15,0.7,4.3,5,0,9,92.4
2013-09-27,5,13.0125,8,21,6,0,0,39,2013,9,"Freitag",0,7587.71483150116,7587.71483150116,0,0,"0","0",5.7,15,0.7,4.3,5,0,9,92.4
2013-09-28,0,13.1,8,NA,1,134.613756840197,0,39,2013,9,"Samstag",135.507291692088,7587.71483150116,7587.71483150116,923.266568046328,0,"0","0",4,14.2,0,9.9,4,0,9,92.4
2013-09-28,0,13.1,8,NA,2,578.156874149585,0,39,2013,9,"Samstag",337.894647078396,7587.71483150116,7587.71483150116,2750.92209684546,0,"0","0",4,14.2,0,9.9,4,0,9,92.4
2013-09-28,0,13.1,8,NA,3,247.995826181906,0,39,2013,9,"Samstag",102.187864090432,7587.71483150116,7587.71483150116,1051.00057066544,0,"0","0",4,14.2,0,9.9,4,0,9,92.4
2013-09-28,0,13.1,8,NA,4,98.4375774152303,0,39,2013,9,"Samstag",93.9440670728549,7587.71483150116,7587.71483150116,615.955283842377,0,"0","0",4,14.2,0,9.9,4,0,9,92.4
2013-09-28,0,13.1,8,NA,5,290.84887886944,0,39,2013,9,"Samstag",283.206061885802,7587.71483150116,7587.71483150116,2246.57031210156,0,"0","0",4,14.2,0,9.9,4,0,9,92.4
2013-09-28,0,13.1,8,NA,6,0,0,39,2013,9,"Samstag",0,7587.71483150116,7587.71483150116,0,0,"0","0",4,14.2,0,9.9,4,0,9,92.4
2013-09-29,3,14.175,12,NA,1,68.6316896995448,0,39,2013,9,"Sonntag",134.613756840197,7587.71483150116,7587.71483150116,923.266568046328,0,"0","0",5.7,15.3,0,9.8,6,0,9,92.4
2013-09-29,3,14.175,12,NA,2,503.155199518292,0,39,2013,9,"Sonntag",578.156874149585,7587.71483150116,7587.71483150116,2750.92209684546,0,"0","0",5.7,15.3,0,9.8,6,0,9,92.4
2013-09-29,3,14.175,12,NA,3,194.986111359586,0,39,2013,9,"Sonntag",247.995826181906,7587.71483150116,7587.71483150116,1051.00057066544,0,"0","0",5.7,15.3,0,9.8,6,0,9,92.4
2013-09-29,3,14.175,12,NA,4,148.939102156167,0,39,2013,9,"Sonntag",98.4375774152303,7587.71483150116,7587.71483150116,615.955283842377,0,"0","0",5.7,15.3,0,9.8,6,0,9,92.4
2013-09-29,3,14.175,12,NA,5,304.830463976939,0,39,2013,9,"Sonntag",290.84887886944,7587.71483150116,7587.71483150116,2246.57031210156,0,"0","0",5.7,15.3,0,9.8,6,0,9,92.4
2013-09-29,3,14.175,12,NA,6,0,0,39,2013,9,"Sonntag",0,7587.71483150116,7587.71483150116,0,0,"0","0",5.7,15.3,0,9.8,6,0,9,92.4
2013-09-30,1,12.825,14,NA,1,156.502435955326,0,39,2013,9,"Montag",68.6316896995448,7587.71483150116,7587.71483150116,923.266568046328,0,"0","0",8.2,13.9,0,10.1,6,0,9,92.4
2013-09-30,1,12.825,14,NA,2,360.827106059368,0,39,2013,9,"Montag",503.155199518292,7587.71483150116,7587.71483150116,2750.92209684546,0,"0","0",8.2,13.9,0,10.1,6,0,9,92.4
2013-09-30,1,12.825,14,NA,3,141.992865332313,0,39,2013,9,"Montag",194.986111359586,7587.71483150116,7587.71483150116,1051.00057066544,0,"0","0",8.2,13.9,0,10.1,6,0,9,92.4
2013-09-30,1,12.825,14,NA,4,98.1860676233875,0,39,2013,9,"Montag",148.939102156167,7587.71483150116,7587.71483150116,615.955283842377,0,"0","0",8.2,13.9,0,10.1,6,0,9,92.4
2013-09-30,1,12.825,14,NA,5,331.154356903853,0,39,2013,9,"Montag",304.830463976939,7587.71483150116,7587.71483150116,2246.57031210156,0,"0","0",8.2,13.9,0,10.1,6,0,9,92.4
2013-09-30,1,12.825,14,NA,6,0,0,39,2013,9,"Montag",0,7587.71483150116,7587.71483150116,0,0,"0","0",8.2,13.9,0,10.1,6,0,9,92.4
2013-10-01,0,12.9125,13,5,1,123.397540137977,0,40,2013,10,"Dienstag",156.502435955326,7497.83712166672,7497.83712166672,956.152158447883,0,"0","0",5.1,13.7,0,9.9,5,0,10,92.4
2013-10-01,0,12.9125,13,5,2,356.816079467772,0,40,2013,10,"Dienstag",360.827106059368,7497.83712166672,7497.83712166672,2776.865686153,0,"0","0",5.1,13.7,0,9.9,5,0,10,92.4
2013-10-01,0,12.9125,13,5,3,135.614594111775,0,40,2013,10,"Dienstag",141.992865332313,7497.83712166672,7497.83712166672,1039.46477532001,0,"0","0",5.1,13.7,0,9.9,5,0,10,92.4
2013-10-01,0,12.9125,13,5,4,67.6549909234488,0,40,2013,10,"Dienstag",98.1860676233875,7497.83712166672,7497.83712166672,667.635112347005,0,"0","0",5.1,13.7,0,9.9,5,0,10,92.4
2013-10-01,0,12.9125,13,5,5,351.590991371398,0,40,2013,10,"Dienstag",331.154356903853,7497.83712166672,7497.83712166672,2057.71938939882,0,"0","0",5.1,13.7,0,9.9,5,0,10,92.4
2013-10-01,0,12.9125,13,5,6,0,0,40,2013,10,"Dienstag",0,7497.83712166672,7497.83712166672,0,0,"0","0",5.1,13.7,0,9.9,5,0,10,92.4
2013-10-02,1,12.7,10,NA,1,196.720969158391,0,40,2013,10,"Mittwoch",123.397540137977,7497.83712166672,7497.83712166672,956.152158447883,0,"0","0",5.9,13.9,0,10.2,5,0,10,92.4
2013-10-02,1,12.7,10,NA,2,423.688173539227,0,40,2013,10,"Mittwoch",356.816079467772,7497.83712166672,7497.83712166672,2776.865686153,0,"0","0",5.9,13.9,0,10.2,5,0,10,92.4
2013-10-02,1,12.7,10,NA,3,156.465804020451,0,40,2013,10,"Mittwoch",135.614594111775,7497.83712166672,7497.83712166672,1039.46477532001,0,"0","0",5.9,13.9,0,10.2,5,0,10,92.4
2013-10-02,1,12.7,10,NA,4,119.813127526207,0,40,2013,10,"Mittwoch",67.6549909234488,7497.83712166672,7497.83712166672,667.635112347005,0,"0","0",5.9,13.9,0,10.2,5,0,10,92.4
2013-10-02,1,12.7,10,NA,5,322.880300414914,0,40,2013,10,"Mittwoch",351.590991371398,7497.83712166672,7497.83712166672,2057.71938939882,0,"0","0",5.9,13.9,0,10.2,5,0,10,92.4
2013-10-02,1,12.7,10,NA,6,0,0,40,2013,10,"Mittwoch",0,7497.83712166672,7497.83712166672,0,0,"0","0",5.9,13.9,0,10.2,5,0,10,92.4
2013-10-03,0,11.7625,12,5,1,75.2337302417469,0,40,2013,10,"Donnerstag",196.720969158391,7497.83712166672,7497.83712166672,956.152158447883,0,"Tag der Deutschen Einheit","0",5.2,13.5,0,9.6,6,0,10,92.4
2013-10-03,0,11.7625,12,5,2,592.567211256288,0,40,2013,10,"Donnerstag",423.688173539227,7497.83712166672,7497.83712166672,2776.865686153,0,"Tag der Deutschen Einheit","0",5.2,13.5,0,9.6,6,0,10,92.4
2013-10-03,0,11.7625,12,5,3,192.293311340733,0,40,2013,10,"Donnerstag",156.465804020451,7497.83712166672,7497.83712166672,1039.46477532001,0,"Tag der Deutschen Einheit","0",5.2,13.5,0,9.6,6,0,10,92.4
2013-10-03,0,11.7625,12,5,4,148.994652688514,0,40,2013,10,"Donnerstag",119.813127526207,7497.83712166672,7497.83712166672,667.635112347005,0,"Tag der Deutschen Einheit","0",5.2,13.5,0,9.6,6,0,10,92.4
2013-10-03,0,11.7625,12,5,5,440.898116086485,0,40,2013,10,"Donnerstag",322.880300414914,7497.83712166672,7497.83712166672,2057.71938939882,0,"Tag der Deutschen Einheit","0",5.2,13.5,0,9.6,6,0,10,92.4
2013-10-03,0,11.7625,12,5,6,0,0,40,2013,10,"Donnerstag",0,7497.83712166672,7497.83712166672,0,0,"Tag der Deutschen Einheit","0",5.2,13.5,0,9.6,6,0,10,92.4
2013-10-04,5,11.2,8,63,1,156.066122625816,0,40,2013,10,"Freitag",75.2337302417469,7497.83712166672,7497.83712166672,956.152158447883,1,"0","0",5.8,12.4,1.3,2.5,6,0,10,92.4
2013-10-04,5,11.2,8,63,2,501.347948785726,0,40,2013,10,"Freitag",592.567211256288,7497.83712166672,7497.83712166672,2776.865686153,1,"0","0",5.8,12.4,1.3,2.5,6,0,10,92.4
2013-10-04,5,11.2,8,63,3,179.301551909794,0,40,2013,10,"Freitag",192.293311340733,7497.83712166672,7497.83712166672,1039.46477532001,1,"0","0",5.8,12.4,1.3,2.5,6,0,10,92.4
2013-10-04,5,11.2,8,63,4,74.562061444226,0,40,2013,10,"Freitag",148.994652688514,7497.83712166672,7497.83712166672,667.635112347005,1,"0","0",5.8,12.4,1.3,2.5,6,0,10,92.4
2013-10-04,5,11.2,8,63,5,280.756383513395,0,40,2013,10,"Freitag",440.898116086485,7497.83712166672,7497.83712166672,2057.71938939882,1,"0","0",5.8,12.4,1.3,2.5,6,0,10,92.4
2013-10-04,5,11.2,8,63,6,0,0,40,2013,10,"Freitag",0,7497.83712166672,7497.83712166672,0,1,"0","0",5.8,12.4,1.3,2.5,6,0,10,92.4
2013-10-05,7,15.575,8,20,1,152.280762053885,0,40,2013,10,"Samstag",156.066122625816,7497.83712166672,7497.83712166672,956.152158447883,1,"0","0",10.7,16.4,0,0.2,4,0,10,92.4
2013-10-05,7,15.575,8,20,2,532.496621420318,0,40,2013,10,"Samstag",501.347948785726,7497.83712166672,7497.83712166672,2776.865686153,1,"0","0",10.7,16.4,0,0.2,4,0,10,92.4
2013-10-05,7,15.575,8,20,3,225.910066727439,0,40,2013,10,"Samstag",179.301551909794,7497.83712166672,7497.83712166672,1039.46477532001,1,"0","0",10.7,16.4,0,0.2,4,0,10,92.4
2013-10-05,7,15.575,8,20,4,66.2032518834826,0,40,2013,10,"Samstag",74.562061444226,7497.83712166672,7497.83712166672,667.635112347005,1,"0","0",10.7,16.4,0,0.2,4,0,10,92.4
2013-10-05,7,15.575,8,20,5,326.993164913838,0,40,2013,10,"Samstag",280.756383513395,7497.83712166672,7497.83712166672,2057.71938939882,1,"0","0",10.7,16.4,0,0.2,4,0,10,92.4
2013-10-05,7,15.575,8,20,6,0,0,40,2013,10,"Samstag",0,7497.83712166672,7497.83712166672,0,1,"0","0",10.7,16.4,0,0.2,4,0,10,92.4
2013-10-06,7,15.25,6,NA,1,92.4805772695364,0,40,2013,10,"Sonntag",152.280762053885,7497.83712166672,7497.83712166672,956.152158447883,1,"0","0",7.8,16,0,0.4,4,0,10,92.4
2013-10-06,7,15.25,6,NA,2,534.597184990357,0,40,2013,10,"Sonntag",532.496621420318,7497.83712166672,7497.83712166672,2776.865686153,1,"0","0",7.8,16,0,0.4,4,0,10,92.4
2013-10-06,7,15.25,6,NA,3,225.346819831364,0,40,2013,10,"Sonntag",225.910066727439,7497.83712166672,7497.83712166672,1039.46477532001,1,"0","0",7.8,16,0,0.4,4,0,10,92.4
2013-10-06,7,15.25,6,NA,4,129.952199872951,0,40,2013,10,"Sonntag",66.2032518834826,7497.83712166672,7497.83712166672,667.635112347005,1,"0","0",7.8,16,0,0.4,4,0,10,92.4
2013-10-06,7,15.25,6,NA,5,340.701203063945,0,40,2013,10,"Sonntag",326.993164913838,7497.83712166672,7497.83712166672,2057.71938939882,1,"0","0",7.8,16,0,0.4,4,0,10,92.4
2013-10-06,7,15.25,6,NA,6,0,0,40,2013,10,"Sonntag",0,7497.83712166672,7497.83712166672,0,1,"0","0",7.8,16,0,0.4,4,0,10,92.4
2013-10-07,1,16.275,7,NA,1,124.841544023845,0,40,2013,10,"Montag",92.4805772695364,7497.83712166672,7497.83712166672,956.152158447883,1,"0","0",9,17.8,0,6.8,5,0,10,92.4
2013-10-07,1,16.275,7,NA,2,372.452301813743,0,40,2013,10,"Montag",534.597184990357,7497.83712166672,7497.83712166672,2776.865686153,1,"0","0",9,17.8,0,6.8,5,0,10,92.4
2013-10-07,1,16.275,7,NA,3,146.80201055568,0,40,2013,10,"Montag",225.346819831364,7497.83712166672,7497.83712166672,1039.46477532001,1,"0","0",9,17.8,0,6.8,5,0,10,92.4
2013-10-07,1,16.275,7,NA,4,70.2008226210611,0,40,2013,10,"Montag",129.952199872951,7497.83712166672,7497.83712166672,667.635112347005,1,"0","0",9,17.8,0,6.8,5,0,10,92.4
2013-10-07,1,16.275,7,NA,5,318.481660598268,0,40,2013,10,"Montag",340.701203063945,7497.83712166672,7497.83712166672,2057.71938939882,1,"0","0",9,17.8,0,6.8,5,0,10,92.4
2013-10-07,1,16.275,7,NA,6,0,0,40,2013,10,"Montag",0,7497.83712166672,7497.83712166672,0,1,"0","0",9,17.8,0,6.8,5,0,10,92.4
2013-10-08,6,15.1125,8,61,1,96.867100978839,0,41,2013,10,"Dienstag",124.841544023845,8556.403852204,8556.403852204,921.021245511197,1,"0","0",9.1,16.7,0,2.1,5,0,10,92.4
2013-10-08,6,15.1125,8,61,2,324.616615610371,0,41,2013,10,"Dienstag",372.452301813743,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",9.1,16.7,0,2.1,5,0,10,92.4
2013-10-08,6,15.1125,8,61,3,179.71807625926,0,41,2013,10,"Dienstag",146.80201055568,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",9.1,16.7,0,2.1,5,0,10,92.4
2013-10-08,6,15.1125,8,61,4,73.2079831960351,0,41,2013,10,"Dienstag",70.2008226210611,8556.403852204,8556.403852204,677.381106959891,1,"0","0",9.1,16.7,0,2.1,5,0,10,92.4
2013-10-08,6,15.1125,8,61,5,245.656923063522,0,41,2013,10,"Dienstag",318.481660598268,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",9.1,16.7,0,2.1,5,0,10,92.4
2013-10-08,6,15.1125,8,61,6,0,0,41,2013,10,"Dienstag",0,8556.403852204,8556.403852204,0,1,"0","0",9.1,16.7,0,2.1,5,0,10,92.4
2013-10-09,7,14.3125,10,21,1,149.761758936995,0,41,2013,10,"Mittwoch",96.867100978839,8556.403852204,8556.403852204,921.021245511197,1,"0","0",9.8,15.7,0.8,0.1,6,0,10,92.4
2013-10-09,7,14.3125,10,21,2,369.540618454844,0,41,2013,10,"Mittwoch",324.616615610371,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",9.8,15.7,0.8,0.1,6,0,10,92.4
2013-10-09,7,14.3125,10,21,3,153.104643981133,0,41,2013,10,"Mittwoch",179.71807625926,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",9.8,15.7,0.8,0.1,6,0,10,92.4
2013-10-09,7,14.3125,10,21,4,101.892689553858,0,41,2013,10,"Mittwoch",73.2079831960351,8556.403852204,8556.403852204,677.381106959891,1,"0","0",9.8,15.7,0.8,0.1,6,0,10,92.4
2013-10-09,7,14.3125,10,21,5,260.831242292014,0,41,2013,10,"Mittwoch",245.656923063522,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",9.8,15.7,0.8,0.1,6,0,10,92.4
2013-10-09,7,14.3125,10,21,6,0,0,41,2013,10,"Mittwoch",0,8556.403852204,8556.403852204,0,1,"0","0",9.8,15.7,0.8,0.1,6,0,10,92.4
2013-10-10,5,10.975,6,NA,1,119.300284972145,0,41,2013,10,"Donnerstag",149.761758936995,8556.403852204,8556.403852204,921.021245511197,1,"0","0",7.4,12.1,0.4,3.2,5,0,10,92.4
2013-10-10,5,10.975,6,NA,2,349.149490881751,0,41,2013,10,"Donnerstag",369.540618454844,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",7.4,12.1,0.4,3.2,5,0,10,92.4
2013-10-10,5,10.975,6,NA,3,157.491453078096,0,41,2013,10,"Donnerstag",153.104643981133,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",7.4,12.1,0.4,3.2,5,0,10,92.4
2013-10-10,5,10.975,6,NA,4,70.9668372971161,0,41,2013,10,"Donnerstag",101.892689553858,8556.403852204,8556.403852204,677.381106959891,1,"0","0",7.4,12.1,0.4,3.2,5,0,10,92.4
2013-10-10,5,10.975,6,NA,5,266.156733546376,0,41,2013,10,"Donnerstag",260.831242292014,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",7.4,12.1,0.4,3.2,5,0,10,92.4
2013-10-10,5,10.975,6,NA,6,0,0,41,2013,10,"Donnerstag",0,8556.403852204,8556.403852204,0,1,"0","0",7.4,12.1,0.4,3.2,5,0,10,92.4
2013-10-11,7,13.8625,20,10,1,123.2348187168,0,41,2013,10,"Freitag",119.300284972145,8556.403852204,8556.403852204,921.021245511197,1,"0","0",11.9,14.5,0,0.8,8,0,10,92.4
2013-10-11,7,13.8625,20,10,2,349.112977802115,0,41,2013,10,"Freitag",349.149490881751,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",11.9,14.5,0,0.8,8,0,10,92.4
2013-10-11,7,13.8625,20,10,3,166.021960265633,0,41,2013,10,"Freitag",157.491453078096,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",11.9,14.5,0,0.8,8,0,10,92.4
2013-10-11,7,13.8625,20,10,4,75.3024074738754,0,41,2013,10,"Freitag",70.9668372971161,8556.403852204,8556.403852204,677.381106959891,1,"0","0",11.9,14.5,0,0.8,8,0,10,92.4
2013-10-11,7,13.8625,20,10,5,229.072309397699,0,41,2013,10,"Freitag",266.156733546376,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",11.9,14.5,0,0.8,8,0,10,92.4
2013-10-11,7,13.8625,20,10,6,0,0,41,2013,10,"Freitag",0,8556.403852204,8556.403852204,0,1,"0","0",11.9,14.5,0,0.8,8,0,10,92.4
2013-10-12,8,13.025,21,63,1,140.262421715801,0,41,2013,10,"Samstag",123.2348187168,8556.403852204,8556.403852204,921.021245511197,1,"0","0",11.6,13.4,9.8,0,7,0,10,92.4
2013-10-12,8,13.025,21,63,2,425.070804590291,0,41,2013,10,"Samstag",349.112977802115,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",11.6,13.4,9.8,0,7,0,10,92.4
2013-10-12,8,13.025,21,63,3,204.748697582742,0,41,2013,10,"Samstag",166.021960265633,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",11.6,13.4,9.8,0,7,0,10,92.4
2013-10-12,8,13.025,21,63,4,85.8339467852549,0,41,2013,10,"Samstag",75.3024074738754,8556.403852204,8556.403852204,677.381106959891,1,"0","0",11.6,13.4,9.8,0,7,0,10,92.4
2013-10-12,8,13.025,21,63,5,273.221595297806,0,41,2013,10,"Samstag",229.072309397699,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",11.6,13.4,9.8,0,7,0,10,92.4
2013-10-12,8,13.025,21,63,6,0,0,41,2013,10,"Samstag",0,8556.403852204,8556.403852204,0,1,"0","0",11.6,13.4,9.8,0,7,0,10,92.4
2013-10-13,5,10.8625,5,NA,1,42.9967926268111,0,41,2013,10,"Sonntag",140.262421715801,8556.403852204,8556.403852204,921.021245511197,1,"0","0",5.5,11.9,0,1.5,4,0,10,92.4
2013-10-13,5,10.8625,5,NA,2,452.275706400622,0,41,2013,10,"Sonntag",425.070804590291,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",5.5,11.9,0,1.5,4,0,10,92.4
2013-10-13,5,10.8625,5,NA,3,187.165299913108,0,41,2013,10,"Sonntag",204.748697582742,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",5.5,11.9,0,1.5,4,0,10,92.4
2013-10-13,5,10.8625,5,NA,4,149.25084502852,0,41,2013,10,"Sonntag",85.8339467852549,8556.403852204,8556.403852204,677.381106959891,1,"0","0",5.5,11.9,0,1.5,4,0,10,92.4
2013-10-13,5,10.8625,5,NA,5,248.357762950889,0,41,2013,10,"Sonntag",273.221595297806,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",5.5,11.9,0,1.5,4,0,10,92.4
2013-10-13,5,10.8625,5,NA,6,0,0,41,2013,10,"Sonntag",0,8556.403852204,8556.403852204,0,1,"0","0",5.5,11.9,0,1.5,4,0,10,92.4
2013-10-14,2,12.525,6,NA,1,109.863744271226,0,41,2013,10,"Montag",42.9967926268111,8556.403852204,8556.403852204,921.021245511197,1,"0","0",4.8,14.8,0.1,5.9,4,0,10,92.4
2013-10-14,2,12.525,6,NA,2,328.255116835268,0,41,2013,10,"Montag",452.275706400622,8556.403852204,8556.403852204,3313.96552127343,1,"0","0",4.8,14.8,0.1,5.9,4,0,10,92.4
2013-10-14,2,12.525,6,NA,3,155.668175429767,0,41,2013,10,"Montag",187.165299913108,8556.403852204,8556.403852204,1261.73415849724,1,"0","0",4.8,14.8,0.1,5.9,4,0,10,92.4
2013-10-14,2,12.525,6,NA,4,52.4609987818665,0,41,2013,10,"Montag",149.25084502852,8556.403852204,8556.403852204,677.381106959891,1,"0","0",4.8,14.8,0.1,5.9,4,0,10,92.4
2013-10-14,2,12.525,6,NA,5,270.419718876308,0,41,2013,10,"Montag",248.357762950889,8556.403852204,8556.403852204,2382.30181996224,1,"0","0",4.8,14.8,0.1,5.9,4,0,10,92.4
2013-10-14,2,12.525,6,NA,6,0,0,41,2013,10,"Montag",0,8556.403852204,8556.403852204,0,1,"0","0",4.8,14.8,0.1,5.9,4,0,10,92.4
2013-10-15,7,10.6625,4,63,1,130.431802598324,0,42,2013,10,"Dienstag",109.863744271226,6986.85855284476,6986.85855284476,782.286922218617,1,"0","0",8,11.7,10.7,0,4,0,10,92.4
2013-10-15,7,10.6625,4,63,2,354.885414944464,0,42,2013,10,"Dienstag",328.255116835268,6986.85855284476,6986.85855284476,2598.02133057526,1,"0","0",8,11.7,10.7,0,4,0,10,92.4
2013-10-15,7,10.6625,4,63,3,127.284237581592,0,42,2013,10,"Dienstag",155.668175429767,6986.85855284476,6986.85855284476,1203.91830650974,1,"0","0",8,11.7,10.7,0,4,0,10,92.4
2013-10-15,7,10.6625,4,63,4,93.0578771174161,0,42,2013,10,"Dienstag",52.4609987818665,6986.85855284476,6986.85855284476,608.915708116526,1,"0","0",8,11.7,10.7,0,4,0,10,92.4
2013-10-15,7,10.6625,4,63,5,219.941750803178,0,42,2013,10,"Dienstag",270.419718876308,6986.85855284476,6986.85855284476,1793.71628542461,1,"0","0",8,11.7,10.7,0,4,0,10,92.4
2013-10-15,7,10.6625,4,63,6,0,0,42,2013,10,"Dienstag",0,6986.85855284476,6986.85855284476,0,1,"0","0",8,11.7,10.7,0,4,0,10,92.4
2013-10-16,8,12.275,7,NA,1,146.070583461057,0,42,2013,10,"Mittwoch",130.431802598324,6986.85855284476,6986.85855284476,782.286922218617,1,"0","0",9.9,13.2,0.6,0.2,5,0,10,92.4
2013-10-16,8,12.275,7,NA,2,324.757529273156,0,42,2013,10,"Mittwoch",354.885414944464,6986.85855284476,6986.85855284476,2598.02133057526,1,"0","0",9.9,13.2,0.6,0.2,5,0,10,92.4
2013-10-16,8,12.275,7,NA,3,143.148086490441,0,42,2013,10,"Mittwoch",127.284237581592,6986.85855284476,6986.85855284476,1203.91830650974,1,"0","0",9.9,13.2,0.6,0.2,5,0,10,92.4
2013-10-16,8,12.275,7,NA,4,91.1515914626467,0,42,2013,10,"Mittwoch",93.0578771174161,6986.85855284476,6986.85855284476,608.915708116526,1,"0","0",9.9,13.2,0.6,0.2,5,0,10,92.4
2013-10-16,8,12.275,7,NA,5,288.91825808676,0,42,2013,10,"Mittwoch",219.941750803178,6986.85855284476,6986.85855284476,1793.71628542461,1,"0","0",9.9,13.2,0.6,0.2,5,0,10,92.4
2013-10-16,8,12.275,7,NA,6,0,0,42,2013,10,"Mittwoch",0,6986.85855284476,6986.85855284476,0,1,"0","0",9.9,13.2,0.6,0.2,5,0,10,92.4
2013-10-17,7,12,15,65,1,89.9411837855476,0,42,2013,10,"Donnerstag",146.070583461057,6986.85855284476,6986.85855284476,782.286922218617,1,"0","0",10,12.5,7,0,7,0,10,92.4
2013-10-17,7,12,15,65,2,324.982641344802,0,42,2013,10,"Donnerstag",324.757529273156,6986.85855284476,6986.85855284476,2598.02133057526,1,"0","0",10,12.5,7,0,7,0,10,92.4
2013-10-17,7,12,15,65,3,138.523531007126,0,42,2013,10,"Donnerstag",143.148086490441,6986.85855284476,6986.85855284476,1203.91830650974,1,"0","0",10,12.5,7,0,7,0,10,92.4
2013-10-17,7,12,15,65,4,85.6188586141792,0,42,2013,10,"Donnerstag",91.1515914626467,6986.85855284476,6986.85855284476,608.915708116526,1,"0","0",10,12.5,7,0,7,0,10,92.4
2013-10-17,7,12,15,65,5,244.428871611246,0,42,2013,10,"Donnerstag",288.91825808676,6986.85855284476,6986.85855284476,1793.71628542461,1,"0","0",10,12.5,7,0,7,0,10,92.4
2013-10-17,7,12,15,65,6,0,0,42,2013,10,"Donnerstag",0,6986.85855284476,6986.85855284476,0,1,"0","0",10,12.5,7,0,7,0,10,92.4
2013-10-18,1,9.075,9,NA,1,111.233698203856,0,42,2013,10,"Freitag",89.9411837855476,6986.85855284476,6986.85855284476,782.286922218617,1,"0","0",3.1,10.4,0,7.3,5,0,10,92.4
2013-10-18,1,9.075,9,NA,2,321.70990029733,0,42,2013,10,"Freitag",324.982641344802,6986.85855284476,6986.85855284476,2598.02133057526,1,"0","0",3.1,10.4,0,7.3,5,0,10,92.4
2013-10-18,1,9.075,9,NA,3,154.060413787211,0,42,2013,10,"Freitag",138.523531007126,6986.85855284476,6986.85855284476,1203.91830650974,1,"0","0",3.1,10.4,0,7.3,5,0,10,92.4
2013-10-18,1,9.075,9,NA,4,65.0176982906717,0,42,2013,10,"Freitag",85.6188586141792,6986.85855284476,6986.85855284476,608.915708116526,1,"0","0",3.1,10.4,0,7.3,5,0,10,92.4
2013-10-18,1,9.075,9,NA,5,295.076856315502,0,42,2013,10,"Freitag",244.428871611246,6986.85855284476,6986.85855284476,1793.71628542461,1,"0","0",3.1,10.4,0,7.3,5,0,10,92.4
2013-10-18,1,9.075,9,NA,6,0,0,42,2013,10,"Freitag",0,6986.85855284476,6986.85855284476,0,1,"0","0",3.1,10.4,0,7.3,5,0,10,92.4
2013-10-19,7,9.45,9,NA,1,121.590860465012,0,42,2013,10,"Samstag",111.233698203856,6986.85855284476,6986.85855284476,782.286922218617,0,"0","0",4.4,10.6,4.7,0,5,0,10,92.4
2013-10-19,7,9.45,9,NA,2,379.7774092487,0,42,2013,10,"Samstag",321.70990029733,6986.85855284476,6986.85855284476,2598.02133057526,0,"0","0",4.4,10.6,4.7,0,5,0,10,92.4
2013-10-19,7,9.45,9,NA,3,218.403804936665,0,42,2013,10,"Samstag",154.060413787211,6986.85855284476,6986.85855284476,1203.91830650974,0,"0","0",4.4,10.6,4.7,0,5,0,10,92.4
